"row_names" "tailnum" "year" "type" "manufacturer" "model" "engines" "seats" "speed" "engine"
"2857" "2857" "N8886A" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2858" "2858" "N8888D" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2859" "2859" "N8891A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2860" "2860" "N8894A" NA "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2861" "2861" "N8896A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2862" "2862" "N8903A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2863" "2863" "N8905F" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2864" "2864" "N8907A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2865" "2865" "N8908D" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2866" "2866" "N8913A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2867" "2867" "N8914A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2868" "2868" "N8918B" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2869" "2869" "N891AT" 2004 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2870" "2870" "N8921B" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2871" "2871" "N8923A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2872" "2872" "N8924B" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2873" "2873" "N8928A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2874" "2874" "N892AT" 2004 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2875" "2875" "N8930E" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2876" "2876" "N8932C" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2877" "2877" "N8933B" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2878" "2878" "N8936A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2879" "2879" "N8938A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2880" "2880" "N893AT" 2004 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2881" "2881" "N8940E" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2882" "2882" "N8942A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2883" "2883" "N8943A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2884" "2884" "N8944B" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2885" "2885" "N8946A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2886" "2886" "N8948B" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2887" "2887" "N894AT" 2004 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2888" "2888" "N895AT" 2004 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2889" "2889" "N8960A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2890" "2890" "N8964E" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2891" "2891" "N8965E" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2892" "2892" "N8968E" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2893" "2893" "N8969A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2894" "2894" "N896AT" 2005 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2895" "2895" "N8970D" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2896" "2896" "N8971A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2897" "2897" "N8972E" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2898" "2898" "N8974C" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2899" "2899" "N8976E" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2900" "2900" "N8977A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2901" "2901" "N8980A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2902" "2902" "N8982A" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2903" "2903" "N8986B" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2904" "2904" "N899AT" 2005 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2905" "2905" "N900DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2906" "2906" "N900EV" 2002 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2907" "2907" "N900PC" 1997 "Fixed wing multi engine" "BOEING" "757-26D" 2 178 NA "Turbo-jet"
"2908" "2908" "N900WN" 2007 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2909" "2909" "N901DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2910" "2910" "N901WN" 2007 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2911" "2911" "N901XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2912" "2912" "N902DA" 1994 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2913" "2913" "N902DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2914" "2914" "N902FJ" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2915" "2915" "N902WN" 2007 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2916" "2916" "N902XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2917" "2917" "N903DA" 1995 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2918" "2918" "N903DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2919" "2919" "N903FJ" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2920" "2920" "N903JB" 2013 "Fixed wing multi engine" "AIRBUS" "A321-231" 2 379 NA "Turbo-fan"
"2921" "2921" "N903WN" 2007 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2922" "2922" "N903XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2923" "2923" "N904DA" 1995 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2924" "2924" "N904DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2925" "2925" "N904DL" 1987 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2926" "2926" "N904FJ" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2927" "2927" "N904WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2928" "2928" "N904XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2929" "2929" "N905DA" 1995 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2930" "2930" "N905DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2931" "2931" "N905DL" 1987 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2932" "2932" "N905FJ" 1986 "Fixed wing multi engine" "AVIONS MARCEL DASSAULT" "MYSTERE FALCON 900" 3 12 NA "Turbo-fan"
"2933" "2933" "N905WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2934" "2934" "N905XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2935" "2935" "N906AT" 2001 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2936" "2936" "N906DA" 1995 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2937" "2937" "N906DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2938" "2938" "N906DL" 1987 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2939" "2939" "N906FJ" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2940" "2940" "N906WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2941" "2941" "N906XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2942" "2942" "N907DA" 1995 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2943" "2943" "N907DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2944" "2944" "N907DL" 1987 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2945" "2945" "N907FJ" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2946" "2946" "N907JB" 2013 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A321-231" 2 379 NA "Turbo-fan"
"2947" "2947" "N907WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2948" "2948" "N907XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2949" "2949" "N908DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2950" "2950" "N908DL" 1987 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2951" "2951" "N908FJ" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2952" "2952" "N908WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2953" "2953" "N908XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2954" "2954" "N909DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2955" "2955" "N909DL" 1987 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2956" "2956" "N909EV" 2002 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2957" "2957" "N909FJ" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2958" "2958" "N909WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2959" "2959" "N909XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2960" "2960" "N910AT" 2001 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2961" "2961" "N910DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS CORPORATION" "MD-88" 2 142 NA "Turbo-jet"
"2962" "2962" "N910DL" 1987 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2963" "2963" "N910DN" 1995 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2964" "2964" "N910FJ" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2965" "2965" "N910FR" 2002 "Fixed wing multi engine" "AIRBUS" "A319-112" 2 100 NA "Turbo-fan"
"2966" "2966" "N910WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2967" "2967" "N910XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2968" "2968" "N911DA" 1995 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2969" "2969" "N911DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2970" "2970" "N911DL" 1987 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2971" "2971" "N911FJ" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2972" "2972" "N912DE" 1992 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2973" "2973" "N912DL" 1987 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2974" "2974" "N912DN" 1996 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2975" "2975" "N912FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2976" "2976" "N912WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2977" "2977" "N912XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2978" "2978" "N913DE" 1993 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2979" "2979" "N913DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2980" "2980" "N913DN" 1996 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2981" "2981" "N913EV" 2002 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"2982" "2982" "N913FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2983" "2983" "N913JB" 2013 "Fixed wing multi engine" "AIRBUS" "A321-231" 2 379 NA "Turbo-fan"
"2984" "2984" "N913WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2985" "2985" "N913XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2986" "2986" "N914DE" 1993 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2987" "2987" "N914DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2988" "2988" "N914DN" 1996 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2989" "2989" "N914FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2990" "2990" "N914WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2991" "2991" "N914XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2992" "2992" "N915AT" 2001 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"2993" "2993" "N915DE" 1993 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2994" "2994" "N915DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"2995" "2995" "N915DN" 1996 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"2996" "2996" "N915FJ" NA "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2997" "2997" "N915WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"2998" "2998" "N915XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"2999" "2999" "N916DE" 1993 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3000" "3000" "N916DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3001" "3001" "N916DN" 1996 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"3002" "3002" "N916FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3003" "3003" "N916WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3004" "3004" "N916XJ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3005" "3005" "N917DE" 1993 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3006" "3006" "N917DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3007" "3007" "N917DN" 1997 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"3008" "3008" "N917FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3009" "3009" "N917WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3010" "3010" "N917XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3011" "3011" "N918DE" 1993 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3012" "3012" "N918DH" 1998 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"3013" "3013" "N918DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3014" "3014" "N918FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3015" "3015" "N918WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3016" "3016" "N918XJ" 2007 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3017" "3017" "N919AT" 2001 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"3018" "3018" "N919DE" 1993 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3019" "3019" "N919DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3020" "3020" "N919DN" 1997 "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-jet"
"3021" "3021" "N919FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3022" "3022" "N919WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3023" "3023" "N919XJ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3024" "3024" "N920AT" 2000 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"3025" "3025" "N920DE" 1993 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3026" "3026" "N920DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3027" "3027" "N920DN" NA "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-fan"
"3028" "3028" "N920FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3029" "3029" "N920WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3030" "3030" "N920XJ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3031" "3031" "N921AT" 2000 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"3032" "3032" "N921DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3033" "3033" "N921DN" NA "Fixed wing multi engine" "MCDONNELL DOUGLAS" "MD-90-30" 2 142 NA "Turbo-fan"
"3034" "3034" "N921FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3035" "3035" "N921WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3036" "3036" "N921XJ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3037" "3037" "N922AT" 2005 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"3038" "3038" "N922DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3039" "3039" "N922EV" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2B19" 2 55 NA "Turbo-fan"
"3040" "3040" "N922FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3041" "3041" "N922WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3042" "3042" "N922XJ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3043" "3043" "N923AT" 2005 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"3044" "3044" "N923DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3045" "3045" "N923DN" NA "Fixed wing multi engine" "BOEING" "MD-90-30" 2 142 NA "Turbo-fan"
"3046" "3046" "N923FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3047" "3047" "N923WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3048" "3048" "N923XJ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3049" "3049" "N924AT" 2000 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"3050" "3050" "N924DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3051" "3051" "N924FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3052" "3052" "N924WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3053" "3053" "N924XJ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3054" "3054" "N925AT" 2000 "Fixed wing multi engine" "BOEING" "717-200" 2 100 NA "Turbo-fan"
"3055" "3055" "N925DL" 1988 "Fixed wing multi engine" "MCDONNELL DOUGLAS AIRCRAFT CO" "MD-88" 2 142 NA "Turbo-fan"
"3056" "3056" "N925FJ" 2004 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
"3057" "3057" "N925WN" 2008 "Fixed wing multi engine" "BOEING" "737-7H4" 2 140 NA "Turbo-fan"
"3058" "3058" "N925XJ" 2008 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2D24" 2 95 NA "Turbo-fan"
